creator_id,session,dow,start_hour,duration,unq_viewers,avg_viewers,5min_viewers,sponsored,sp_cost,active_users_1h,active_users_3h,purchases_1h,purchases_3h,creator_female,creator_followers
1406,14,6,16,189,4370,3714,2075,0,,3276,4789,1144,1562,1,101565
1406,15,5,18,127,4398,3682,2404,1,2962.0,3301,4918,1148,1474,1,101619
1406,16,3,21,72,6126,5477,3242,1,1737.0,4597,6347,1604,2175,1,101630
1406,17,5,19,209,4015,3020,1578,0,,2997,4438,1047,1465,1,101643
1407,1,5,21,129,7149,5095,3245,1,6681.0,5347,7887,1865,2795,1,135134
1407,2,2,19,202,7554,5795,3720,0,,5669,7854,1979,2237,1,135179
1407,3,6,20,107,6661,5233,3170,1,4278.0,5006,6142,1747,2065,1,135226
1407,4,6,17,160,5409,4702,3243,0,,4038,5835,1412,1904,1,135273
1407,5,3,18,144,7422,6353,4258,1,4388.0,5574,7606,1948,2333,1,135368
1407,6,7,17,116,6592,5747,3178,1,3528.0,4936,7180,1730,2530,1,135411
1407,7,7,19,136,5977,5368,3576,1,1413.0,4488,5559,1576,1743,1,135420
1407,8,6,19,91,5578,4371,3033,0,,4191,5270,1453,2157,1,135461
1407,9,5,19,233,10455,7417,3773,0,,7853,11204,2748,3332,1,135530
1407,10,5,19,30,6139,4792,3229,0,,4596,6738,1605,1863,1,135590
1407,11,1,18,109,5265,4581,2592,0,,3966,5219,1384,1969,1,135615
1407,12,4,15,184,5516,4504,2505,0,,4140,5178,1453,1852,1,135695
1407,13,6,19,195,7187,5443,2959,0,,5400,6646,1904,2584,1,135772
1407,14,3,15,135,6140,4643,2583,1,4872.0,4615,6850,1619,2208,1,135802
1407,15,1,18,148,5979,4794,3104,1,4085.0,4480,6382,1572,2056,1,135842
1407,16,4,15,133,6756,5301,3229,0,,5066,6734,1780,2263,1,135908
1407,17,7,17,108,7252,5125,3336,1,4476.0,5432,8090,1906,2770,1,135984
1407,18,4,16,118,6923,5275,3429,0,,5200,6621,1829,2051,1,136018
1407,19,2,20,117,8613,7344,4980,1,5070.0,6444,9408,2252,2792,1,136108
1407,20,6,17,132,8579,7435,3950,1,2022.0,6437,8615,2259,3112,1,136159
1408,1,1,19,107,6022,4471,2610,1,2615.0,4523,6629,1583,1934,0,103948
1408,2,5,17,170,5709,4352,2323,0,,4287,5590,1508,1810,0,104035
1408,3,6,17,98,5455,4737,3084,1,1685.0,4091,5401,1424,1813,0,104072
1408,4,3,17,110,4943,3929,2462,0,,3717,4948,1299,1537,0,104107
1408,5,7,18,151,5529,4508,2615,0,,4153,5632,1451,1982,0,104141
1408,6,1,20,139,5583,4993,3455,0,,4197,6187,1466,2032,0,104172
1408,7,2,19,146,6284,4765,2767,0,,4721,6541,1649,1875,0,104212
1408,8,1,17,133,3782,2842,1501,1,2173.0,2820,3687,991,1238,0,104223
1408,9,3,17,152,4543,3951,2736,0,,3402,4564,1189,1506,0,104310
1408,10,4,19,125,5929,5123,2849,1,3315.0,4430,6336,1554,2127,0,104397
1408,11,4,18,59,4918,4029,2313,0,,3684,4464,1282,1432,0,104487
1408,12,4,14,123,5863,4440,2672,1,2431.0,4403,6367,1536,1701,0,104523
1408,13,7,19,226,5215,3887,2612,0,,3902,5694,1370,1662,0,104625
1408,14,3,16,101,7063,5142,2571,1,2540.0,5296,7547,1846,2226,0,104697
1408,15,6,17,157,5506,4003,2782,0,,4117,5485,1439,2097,0,104723
1408,16,4,17,218,5147,4006,2464,0,,3858,4954,1352,1575,0,104773
1408,17,2,15,154,6025,4354,2558,0,,4521,5890,1584,2311,0,104818
1408,18,7,21,137,4814,3621,2188,0,,3611,4706,1262,1715,0,104847
1408,19,6,18,118,4548,3451,2347,1,2470.0,3394,4117,1185,1498,0,104916
1408,20,6,20,154,5608,4146,2853,0,,4198,6248,1468,1776,0,104963
1408,21,6,16,215,4816,4144,2120,0,,3615,4789,1270,1533,0,104997
1408,22,2,18,100,4855,4303,2731,1,2077.0,3643,4553,1271,1733,0,105045
1408,23,1,18,30,4006,3151,1645,0,,3006,3941,1048,1228,0,105083
1409,1,3,21,223,5095,4277,2535,0,,3824,5176,1338,1902,0,84222
1409,2,1,19,144,2883,2510,1596,1,3402.0,2165,2664,761,1075,0,84225
1409,3,5,18,180,2981,2324,1411,0,,2244,3291,788,1049,0,84288
1409,4,2,16,107,5245,4697,3213,0,,3938,5833,1373,1976,0,84357
1409,5,7,22,166,3592,3181,1875,0,,2686,3570,944,1255,0,84377
1409,6,2,21,125,3890,2968,1940,1,1632.0,2906,3759,1012,1210,0,84429
1409,7,4,19,52,4188,3141,1880,0,,3127,4453,1095,1507,0,84451
1409,8,2,18,255,3732,2978,2013,0,,2782,3346,970,1127,0,84478
1409,9,1,22,101,2380,1801,1246,1,2349.0,1807,2476,628,725,0,84530
1409,10,2,19,154,5167,4639,2546,1,4481.0,3876,5394,1356,1535,0,84633
1409,11,3,18,85,4620,3856,2538,1,2811.0,3460,4224,1208,1683,0,84656
1409,12,7,19,178,4003,3286,1817,0,,3015,3924,1058,1553,0,84716
1409,13,7,16,113,3849,2827,1944,1,2407.0,2884,3731,1009,1273,0,84784
1409,14,7,13,131,4519,3204,2193,0,,3391,4071,1197,1565,0,84877
1409,15,2,18,156,3650,3131,2107,1,500.0,2734,3560,954,1419,0,84945
1410,1,7,18,88,7096,6064,4059,0,,5315,6828,1862,2518,1,126920
1410,2,4,17,110,4683,3708,2002,0,,3508,4358,1225,1597,1,127016
1410,3,5,16,213,6667,5927,3447,0,,5020,7087,1755,2561,1,127015
1410,4,1,22,254,5074,4113,2558,0,,3800,5695,1339,1697,1,127061
1410,5,3,21,112,5442,4058,2803,1,2781.0,4089,5905,1437,2121,1,127144
1410,6,2,20,109,6809,6124,3779,1,1395.0,5110,7605,1783,2597,1,127193
1410,7,2,19,126,4888,3998,2258,1,1369.0,3680,5068,1289,1821,1,127291
1410,8,1,18,117,6899,5918,3354,0,,5176,7028,1812,2174,1,127339
1410,9,5,17,153,3258,2606,1751,0,,2437,3579,857,1007,1,127382
1410,10,4,17,123,4141,3499,2013,1,3809.0,3112,3783,1094,1313,1,127472
1410,11,3,18,83,5707,4192,2252,1,2950.0,4284,6382,1503,1848,1,127544
1410,12,2,17,145,7531,5509,3490,1,2124.0,5630,7077,1976,2441,1,127575
1410,13,2,18,173,7463,5787,2989,1,1090.0,5596,6911,1958,2886,1,127654
1411,1,1,19,153,6317,5385,2879,0,,4742,7085,1673,2242,1,92568
1411,2,7,23,222,4715,3811,2458,0,,3535,4750,1235,1460,1,92593
1411,3,1,17,180,5833,4466,2886,0,,4375,5595,1539,1889,1,92634
1411,4,5,20,79,3880,2825,1456,0,,2906,4272,1014,1431,1,92676
1411,5,3,17,200,4044,3171,2110,0,,3018,4250,1060,1476,1,92739
1411,6,7,18,186,2786,2137,1487,0,,2092,3051,725,1044,1,92790
1411,7,2,13,133,2000,1516,1015,0,,1495,2010,525,729,1,92832
1411,8,7,21,170,4178,3137,2055,0,,3133,4244,1092,1272,1,92901
1411,9,2,22,76,5082,3873,2327,0,,3801,5379,1328,1675,1,92960
1411,10,3,21,245,5904,5205,3516,0,,4426,5404,1550,1800,1,93039
1411,11,3,20,98,4185,3370,1693,1,3484.0,3150,3913,1101,1425,1,93087
1411,12,5,16,149,4750,3717,2239,0,,3549,5276,1234,1382,1,93132
1411,13,5,15,120,3293,2757,1611,0,,2479,3641,866,1193,1,93185
1411,14,5,21,157,4614,3556,2271,1,500.0,3476,5011,1215,1359,1,93248
1411,15,4,16,168,5314,4388,2865,1,2575.0,3987,4856,1399,1794,1,93303
1411,16,7,19,181,3887,2789,1491,0,,2921,4341,1022,1332,1,93343
1411,17,3,14,149,4715,3691,2440,0,,3548,4394,1244,1464,1,93462
1411,18,3,18,115,4483,3544,1789,1,1337.0,3373,5003,1180,1519,1,93533
1411,19,6,17,113,4792,4131,2682,0,,3580,4513,1245,1659,1,93575
1411,20,1,15,139,6200,5267,3181,1,2529.0,4665,6247,1630,1995,1,93553
1411,21,3,16,158,4495,3376,1828,1,500.0,3381,4233,1176,1495,1,93578
1412,1,7,16,153,4180,3106,1626,0,,3140,3883,1098,1222,1,102505
1412,2,3,18,118,5697,4937,3329,0,,4287,5503,1499,1830,1,102539
1412,3,3,17,75,4895,4363,2790,1,1162.0,3663,4829,1284,1677,1,102573
1412,4,7,18,140,5072,3861,2625,1,3735.0,3797,4697,1325,1982,1,102675
1412,5,5,17,43,4450,3429,2034,0,,3334,4141,1167,1515,1,102715
1412,6,7,21,194,5933,4446,2489,0,,4448,5931,1557,1951,1,102781
1412,7,6,17,133,5898,5231,3623,1,550.0,4432,5765,1548,2004,1,102829
1412,8,3,20,108,3848,3320,2197,1,1578.0,2890,4175,1005,1211,1,102850
1412,9,4,19,107,5356,3770,1919,1,2666.0,4021,5034,1408,1600,1,102908
1412,10,4,17,126,3325,2429,1617,1,2271.0,2493,3365,869,1009,1,102920
1412,11,5,19,144,4654,3796,2031,0,,3489,4740,1229,1816,1,103011
1412,12,6,14,158,4294,3201,1615,1,3475.0,3217,4216,1121,1654,1,103101
1412,13,6,20,128,5705,4565,3054,0,,4276,5418,1496,1983,1,103212
1412,14,6,17,141,4413,3848,2105,0,,3313,4640,1155,1584,1,103247
1412,15,3,20,121,5627,4092,2444,0,,4230,5718,1483,1831,1,103281
1412,16,3,21,144,4516,3710,2466,0,,3385,4732,1187,1701,1,103338
1412,17,6,18,236,5952,4514,2804,0,,4458,5630,1563,1937,1,103354
1412,18,6,17,52,6147,4609,2958,1,500.0,4603,5930,1603,2272,1,103388
1412,19,1,18,97,5065,4326,2616,1,3434.0,3810,5630,1331,1642,1,103398
1412,20,7,17,197,5049,3965,2746,0,,3776,5209,1322,1663,1,103479
1413,1,5,17,125,3385,2432,1566,1,1583.0,2547,3078,894,1226,0,65941
1413,2,7,18,169,2577,2094,1158,1,1950.0,1936,2615,680,880,0,66037
1413,3,7,16,86,3838,2986,1694,0,,2865,3532,1002,1304,0,66117
1413,4,4,20,169,3484,2713,1854,0,,2608,3471,914,1336,0,66112
1413,5,7,20,143,4103,3649,2202,1,2634.0,3082,4533,1077,1392,0,66153
1413,6,7,20,123,3418,2427,1670,1,1909.0,2583,3309,894,1047,0,66242
1413,7,2,19,119,3933,3260,1947,1,1698.0,2931,3568,1025,1167,0,66299
1413,8,7,17,169,2593,2297,1548,0,,1957,2560,690,847,0,66361
1413,9,1,20,142,2765,2206,1425,1,1486.0,2088,2572,722,978,0,66390
1413,10,5,20,132,4112,3164,1784,1,1307.0,3093,4290,1083,1567,0,66473
1413,11,6,19,140,2428,2048,1292,0,,1801,2557,633,803,0,66499
1413,12,1,20,191,4146,3424,2054,0,,3105,3893,1078,1478,0,66549
1413,13,1,21,81,3841,3405,2245,1,1615.0,2864,4077,994,1320,0,66606
1413,14,6,21,129,3079,2274,1381,0,,2301,2801,802,1027,0,66638
1413,15,4,18,275,2412,1962,1087,0,,1801,2587,631,767,0,66751
1414,1,4,20,212,4739,3446,1866,0,,3555,5104,1246,1653,1,85706
1414,2,5,19,209,4704,3969,2545,0,,3521,4533,1229,1620,1,85733
1414,3,7,16,218,4718,4166,2360,0,,3521,5276,1233,1369,1,85740
1414,4,1,20,100,3357,2391,1342,1,1872.0,2524,3182,888,1261,1,85789
1414,5,2,18,184,5569,4776,2769,0,,4180,5713,1461,1797,1,85839
1414,6,4,18,125,4151,3332,1813,1,2413.0,3126,3819,1095,1345,1,85876
1414,7,1,18,135,3499,2676,1534,1,2360.0,2615,3880,917,1099,1,85942
1414,8,2,17,107,5958,5317,2880,1,632.0,4482,5471,1574,2119,1,85955
1414,9,3,18,173,3756,3064,1704,0,,2829,4077,991,1311,1,85978
1414,10,1,21,224,4256,3271,2029,0,,3175,4552,1108,1330,1,86036
1414,11,2,16,130,5848,4472,3098,1,500.0,4379,5995,1536,1932,1,86097
1414,12,6,22,117,5253,3914,2084,1,2652.0,3937,5504,1381,1949,1,86123
1414,13,5,20,126,4793,3593,2440,0,,3595,4588,1267,1609,1,86210
1414,14,5,20,145,2970,2524,1365,0,,2235,2683,783,948,1,86328
1414,15,3,20,121,2787,2347,1269,1,2177.0,2070,2650,734,1019,1,86434
1414,16,6,18,137,3797,3406,2154,0,,2839,3435,991,1136,1,86441
1414,17,7,16,189,4664,3342,1776,0,,3495,4669,1227,1519,1,86479
1414,18,4,21,281,4014,2840,1568,0,,3016,4361,1059,1178,1,86550
1414,19,5,18,144,4150,3348,2306,1,2074.0,3126,3919,1089,1478,1,86637
1414,20,3,18,207,4275,3599,2064,0,,3192,4327,1115,1403,1,86672
1414,21,2,19,132,3726,2881,1709,1,2257.0,2792,3720,967,1313,1,86716
1414,22,6,14,224,7024,5232,3095,0,,5275,7373,1848,2272,1,86762
1414,23,7,20,170,3803,2913,1665,1,1470.0,2851,3641,995,1376,1,86806
1414,24,7,17,178,3434,2876,1485,0,,2568,3205,898,1060,1,86837
1414,25,1,18,116,5727,4238,2916,1,1713.0,4310,5996,1506,1926,1,86878
1414,26,1,18,147,4631,3363,2272,0,,3468,5198,1214,1734,1,86931
1415,1,5,20,104,2433,2150,1366,1,1267.0,1825,2198,649,941,1,51224
1415,2,3,19,118,1965,1720,938,1,1156.0,1471,2103,516,743,1,51286
1415,3,2,18,170,3581,3037,1965,0,,2682,3736,937,1095,1,51379
1415,4,2,19,134,2135,1631,956,1,1584.0,1592,1992,558,680,1,51470
1415,5,4,19,171,2669,1991,1072,0,,2007,2808,696,939,1,51482
1415,6,3,20,145,3478,3063,2036,0,,2622,3602,918,1113,1,51534
1415,7,4,18,170,2211,1585,911,0,,1641,2395,581,854,1,51586
1415,8,4,16,91,1854,1432,739,1,500.0,1398,1828,489,567,1,51661
1415,9,2,18,137,2271,1636,1081,0,,1702,2375,595,840,1,51663
1415,10,6,19,101,2510,2020,1397,1,1290.0,1874,2573,653,769,1,51702
1415,11,4,19,203,3205,2348,1198,0,,2418,3577,845,1040,1,51767
1415,12,4,15,200,2688,2249,1354,0,,2012,2944,701,890,1,51824
1415,13,4,17,157,2336,1736,1192,0,,1756,2317,605,853,1,51894
1415,14,1,20,139,2633,1878,1239,1,3204.0,1972,2506,690,938,1,51932
1415,15,3,15,159,1869,1391,955,0,,1391,1761,488,577,1,51981
1415,16,5,18,118,1821,1405,812,0,,1352,1630,481,621,1,52079
1415,17,5,20,145,2765,2369,1339,0,,2076,2719,717,991,1,52109
1415,18,4,19,45,2616,2061,1086,0,,1954,2466,686,947,1,52166
1415,19,3,17,79,2035,1458,839,0,,1527,1977,531,719,1,52231
1415,20,2,18,76,2061,1785,1205,0,,1539,1855,536,647,1,52315
1415,21,6,17,96,2500,2165,1215,1,500.0,1881,2701,656,776,1,52350
1415,22,1,18,126,2840,1999,1020,1,1502.0,2124,2591,751,1032,1,52430
1415,23,3,21,126,2404,1960,1192,1,859.0,1810,2465,639,957,1,52439
1415,24,7,14,144,4007,2867,1817,1,2466.0,3014,4452,1059,1540,1,52519
1415,25,3,16,188,2672,2282,1275,0,,2003,2722,698,954,1,52524
1415,26,4,18,198,2795,2050,1406,0,,2095,2983,730,838,1,52564
1416,1,7,19,143,7468,6347,3236,1,2831.0,5604,6789,1958,2412,1,141787
1416,2,3,17,109,5156,3652,2244,0,,3856,5174,1355,1820,1,141821
1416,3,5,22,143,7157,5605,3141,1,3563.0,5371,7600,1887,2191,1,141831
1416,4,7,21,155,8810,6190,4016,0,,6606,8432,2320,3410,1,141867
1416,5,3,19,108,4122,3630,2355,1,2731.0,3080,3913,1071,1468,1,141923
1416,6,6,19,151,4679,3569,2452,1,5672.0,3492,4850,1219,1417,1,142024
1416,7,6,21,45,5581,4311,2362,1,926.0,4185,5407,1468,1661,1,142071
1416,8,7,17,143,7568,5775,3032,1,2473.0,5666,7141,1975,2553,1,142101
1416,9,3,17,110,5498,4678,2610,1,2072.0,4112,5197,1445,1613,1,142157
1416,10,3,16,30,5965,4569,2600,0,,4476,5739,1564,2269,1,142218
1416,11,3,19,118,7432,6037,3682,0,,5576,7879,1951,2721,1,142244
1416,12,4,20,87,6214,4549,2545,0,,4669,6724,1644,2442,1,142324
1416,13,6,18,142,8625,6054,3686,1,2211.0,6462,8173,2263,3233,1,142390
1416,14,6,20,130,6900,5042,3103,0,,5181,7715,1808,2204,1,142461
1416,15,3,20,170,8133,5823,3164,0,,6102,7965,2134,2370,1,142538
1416,16,4,18,183,11717,10226,6259,0,,8794,12749,3086,3565,1,142529
1416,17,2,19,167,9308,8094,5191,0,,6982,9786,2443,3590,1,142608
1416,18,5,17,177,7697,6116,3130,0,,5779,8641,2025,2313,1,142666
1416,19,6,19,139,7342,5538,3311,1,5107.0,5495,7877,1922,2663,1,142724
1416,20,2,20,112,5842,4522,3073,1,4095.0,4390,5690,1538,1947,1,142790
1416,21,2,18,118,6458,4937,2797,1,4608.0,4843,6980,1693,2310,1,142870
1416,22,1,17,107,6397,5287,3312,1,3969.0,4806,6888,1675,1921,1,142951
1416,23,3,19,189,7690,6459,4165,0,,5783,7283,2018,2797,1,142966
1416,24,5,21,107,7380,5593,3181,1,1935.0,5497,7141,1927,2274,1,143025
1416,25,5,21,108,8087,5956,3096,1,2337.0,6080,8261,2133,2468,1,143046
1417,1,4,18,135,6980,5781,3407,0,,5230,7010,1825,2174,0,114682
1417,2,7,17,114,4583,3919,2100,0,,3437,5128,1205,1719,0,114748
1417,3,1,19,141,5963,4390,2284,0,,4459,5963,1559,1889,0,114839
1417,4,1,20,111,4861,3553,1811,1,3950.0,3647,5207,1273,1443,0,114913
1417,5,4,18,172,6568,5009,3146,1,1261.0,4934,6429,1726,2520,0,114940
1417,6,1,18,120,4381,3672,2315,1,3599.0,3276,4265,1157,1278,0,114955
1417,7,7,22,115,5636,4586,3156,1,4905.0,4232,5606,1481,1906,0,114955
1417,8,7,18,117,6355,4685,3215,1,2453.0,4764,6504,1671,2434,0,115046
1417,9,1,19,190,4648,3871,2027,0,,3482,4281,1213,1667,0,115085
1417,10,2,16,141,6708,4796,3337,1,8650.0,5039,7074,1761,2368,0,115070
1417,11,2,18,107,6778,5849,3863,0,,5085,6113,1782,2308,0,115167
1417,12,7,18,122,4891,4202,2375,1,4359.0,3667,5024,1281,1647,0,115228
1417,13,5,22,145,6796,5650,3139,0,,5090,7518,1769,2396,0,115350
1417,14,6,19,134,3117,2493,1549,1,4355.0,2344,2983,821,991,0,115435
1417,15,2,17,141,4143,3623,1843,0,,3108,3847,1079,1227,0,115457
1417,16,2,19,155,5250,3752,2147,0,,3923,4733,1370,1733,0,115548
1417,17,6,17,131,4935,3635,1878,1,2294.0,3691,5270,1291,1446,0,115597
1417,18,7,19,102,7060,5436,3521,1,2600.0,5281,7252,1853,2768,0,115651
1417,19,2,19,83,5733,4403,2879,1,500.0,4293,6068,1504,2197,0,115714
1417,20,1,18,129,5810,4145,2526,1,5393.0,4346,5801,1526,2049,0,115739
1417,21,1,19,154,6476,5390,2716,0,,4865,6218,1713,2391,0,115779
1418,1,2,16,173,4054,3336,2070,0,,3021,3966,1059,1342,0,90436
1418,2,5,18,129,4816,3402,1755,1,1528.0,3612,5259,1267,1434,0,90474
1418,3,4,18,123,5277,4412,2777,1,500.0,3957,4959,1381,1640,0,90528
1418,4,3,15,88,2761,2073,1088,0,,2068,2740,719,967,0,90557
1418,5,4,20,117,3413,2765,1527,1,2008.0,2560,3813,899,1228,0,90599
1418,6,5,19,100,4822,3745,2061,1,1955.0,3630,4999,1269,1416,0,90652
1418,7,2,19,199,4426,3453,2207,0,,3310,4489,1170,1412,0,90693
1418,8,5,21,162,3914,3207,1819,1,2757.0,2912,3918,1022,1257,0,90778
1418,9,7,20,144,4289,3730,2610,0,,3203,4688,1119,1381,0,90812
1418,10,1,19,110,3721,3117,1681,1,1708.0,2778,3856,974,1184,0,90868
1418,11,5,19,130,3960,2779,1846,0,,2965,3830,1036,1310,0,90943
1418,12,3,19,140,3238,2381,1258,1,3322.0,2435,3396,853,970,0,91028
1418,13,1,19,118,5145,4347,2909,1,3188.0,3864,5129,1352,1872,0,91068
1418,14,3,17,209,5449,4123,2561,0,,4089,6126,1438,1775,0,91163
1418,15,5,22,125,4363,3198,1966,0,,3274,4217,1139,1539,0,91202
1418,16,4,21,141,3376,2497,1400,1,2976.0,2521,3632,890,1277,0,91248
1418,17,6,17,71,5001,4047,2076,0,,3744,4642,1309,1515,0,91316
1419,1,2,19,104,5945,5212,3270,1,3459.0,4459,6396,1561,2209,0,114018
1419,2,2,20,144,5067,3882,2373,1,3270.0,3815,5312,1335,1606,0,114085
1419,3,3,20,161,5134,4517,2981,0,,3847,5365,1345,1978,0,114104
1419,4,4,22,115,5742,4910,2879,0,,4302,5849,1505,1906,0,114154
1419,5,7,17,149,4668,3720,2260,0,,3500,4570,1222,1796,0,114192
1419,6,3,18,130,5334,4231,2519,1,3983.0,3987,5319,1394,2024,0,114233
1419,7,1,21,112,6333,5471,3111,1,1267.0,4738,6582,1649,2026,0,114298
1419,8,6,21,144,3500,2615,1426,0,,2609,3640,915,1288,0,114337
1419,9,6,19,136,2918,2300,1370,1,3005.0,2182,2782,757,916,0,114374
1419,10,3,21,71,5689,4876,3100,1,2232.0,4274,5875,1497,1998,0,114423
1419,11,5,19,146,5534,4856,3201,1,4531.0,4152,5569,1454,2124,0,114444
1419,12,4,19,71,4523,3727,1979,1,1209.0,3391,4904,1190,1742,0,114493
1419,13,2,19,96,7153,5245,3169,1,2801.0,5364,7487,1879,2531,0,114449
1419,14,2,17,79,5003,3916,2393,1,2889.0,3748,5336,1299,1495,0,114523
1419,15,2,19,86,4628,3311,1686,1,2276.0,3466,5073,1222,1359,0,114567
1419,16,2,20,122,8380,7485,4382,1,1978.0,6279,8565,2201,2609,0,114646
1420,1,2,16,113,6202,4430,2560,1,500.0,4656,6140,1626,2213,0,123148
1420,2,1,17,114,5500,4000,2022,1,500.0,4119,5517,1442,2032,0,123186
1420,3,6,23,185,4974,4013,2350,0,,3727,4912,1303,1458,0,123198
1420,4,2,20,216,7080,6138,3846,0,,5323,6424,1861,2514,0,123187
1420,5,1,20,112,7655,5460,3508,1,2713.0,5730,7510,2003,2752,0,123247
1420,6,6,20,113,5145,4288,2732,1,3614.0,3835,5398,1340,1838,0,123329
1420,7,4,18,233,5095,4212,2380,0,,3821,5720,1336,1541,0,123336
1420,8,6,17,92,5519,3931,2246,1,1742.0,4141,5263,1449,1811,0,123362
1420,9,4,20,131,5140,4401,2851,1,3284.0,3869,5636,1354,1770,0,123370
1420,10,2,22,172,6699,5703,3675,0,,5008,7439,1764,2578,0,123410
1420,11,2,20,178,6740,5686,3843,0,,5034,6118,1759,2380,0,123421
1420,12,3,17,121,5313,4527,3125,0,,3978,5932,1388,1850,0,123443
1420,13,5,17,122,5887,4772,3164,1,2236.0,4425,5531,1548,1808,0,123502
1420,14,1,19,133,7698,6542,3401,0,,5775,8024,2027,2434,0,123519
1420,15,5,18,150,6071,5262,3666,0,,4545,5820,1594,1947,0,123575
1420,16,4,20,112,8104,6490,3246,1,4515.0,6097,7463,2132,2782,0,123636
1420,17,3,21,98,5174,4482,2713,0,,3863,5671,1361,1959,0,123688
1420,18,6,16,112,6474,5158,3129,1,3453.0,4845,6684,1691,2404,0,123697
1420,19,7,18,110,7369,5342,3516,1,3297.0,5514,7398,1936,2359,0,123752
1420,20,5,18,99,4597,3312,2048,1,734.0,3442,4604,1204,1675,0,123778
1420,21,7,21,234,7758,6846,4350,0,,5824,8196,2043,2473,0,123830
1421,1,2,18,106,7405,6052,3966,1,1955.0,5551,7692,1936,2533,0,113389
1421,2,1,20,146,4193,3329,2071,0,,3136,3963,1093,1267,0,113425
1421,3,6,16,121,6500,5835,3899,1,2024.0,4890,7182,1704,2288,0,113465
1421,4,6,19,104,6502,4628,2341,1,1996.0,4886,6782,1703,2272,0,113526
1421,5,5,18,134,5167,4429,2375,1,2314.0,3864,5651,1355,1790,0,113525
1421,6,1,17,225,4701,4133,2360,0,,3510,4909,1235,1426,0,113604
1421,7,3,20,170,3825,2678,1348,0,,2862,3551,1000,1387,0,113614
1421,8,4,18,141,4792,4296,2210,1,6459.0,3584,4705,1260,1386,0,113645
1421,9,6,18,116,4003,3166,1940,0,,3008,3702,1050,1530,0,113677
1421,10,7,20,121,7948,6390,3914,0,,5981,8262,2092,3132,0,113712
1421,11,7,16,150,4653,3783,2350,1,2713.0,3490,5139,1226,1787,0,113733
1421,12,2,16,125,3862,2829,1740,1,2036.0,2883,3675,1018,1223,0,113803
1421,13,6,21,110,4051,3610,2338,1,2642.0,3047,4137,1061,1182,0,113870
1421,14,7,15,148,6214,5435,3209,0,,4651,6845,1628,2051,0,113896
1421,15,1,17,172,6087,4775,2847,0,,4553,6490,1581,1748,0,113929
1421,16,5,17,98,5280,3701,2075,1,1520.0,3976,4797,1393,1874,0,113978
1421,17,3,21,119,5297,3718,2512,1,3065.0,3970,5607,1388,2041,0,114058
1421,18,1,14,82,7994,6507,3988,0,,6000,7388,2095,2765,0,114117
1421,19,6,21,203,3154,2606,1782,0,,2382,3210,842,1119,0,114185
1422,1,3,18,229,2565,2298,1522,0,,1917,2539,666,846,0,45506
1422,2,1,18,102,2266,1680,1015,1,699.0,1698,2535,588,880,0,45520
1422,3,2,21,119,2097,1482,918,1,642.0,1587,2007,556,623,0,45634
1422,4,7,16,103,2197,1760,1199,0,,1637,2058,575,719,0,45648
1422,5,5,23,178,1495,1285,818,0,,1122,1646,391,551,0,45709
1422,6,3,15,70,2423,1909,1060,0,,1820,2616,638,787,0,45806
1422,7,4,15,160,1963,1742,1008,1,1270.0,1473,2042,511,705,0,45898
1422,8,5,23,176,2463,1966,1106,0,,1841,2335,646,855,0,45943
1422,9,1,16,72,2597,2033,1268,1,500.0,1938,2668,678,828,0,46009
1422,10,5,16,107,2413,1947,1338,1,1363.0,1819,2310,647,759,0,46064
1422,11,2,19,89,2727,2065,1189,1,1249.0,2056,3001,721,1020,0,46147
1422,12,5,18,136,2047,1546,835,1,1170.0,1533,1995,544,706,0,46180
1423,1,7,22,137,5554,4605,2641,1,5923.0,4161,5780,1463,2063,0,130746
1423,2,1,18,58,5838,5080,2892,0,,4376,5842,1530,1794,0,130804
1423,3,3,17,115,6013,4259,2850,1,4602.0,4503,6644,1584,2290,0,130829
1423,4,6,14,108,7372,5876,3884,1,2575.0,5528,6888,1937,2818,0,130895
1423,5,5,16,164,6051,4606,3021,0,,4532,6506,1581,2075,0,130915
1423,6,3,21,125,6891,5368,3373,1,6918.0,5170,7315,1809,2299,0,130975
1423,7,4,20,178,8654,7379,4448,0,,6484,8378,2279,2643,0,131052
1423,8,7,19,169,6670,5928,2984,0,,5001,6662,1761,2616,0,131125
1423,9,6,15,93,7797,5773,3935,1,2220.0,5847,7353,2044,2532,0,131172
1423,10,2,17,141,6271,4657,2546,1,2601.0,4698,6356,1644,2285,0,131188
1423,11,5,19,195,5556,4240,2198,0,,4153,5937,1464,2106,0,131237
1423,12,5,22,201,7509,6404,3714,0,,5616,8422,1965,2350,0,131252
1423,13,1,23,164,4129,3408,1747,1,6389.0,3102,3822,1091,1333,0,131308
1423,14,4,20,155,6392,5431,3255,0,,4786,7010,1665,2279,0,131361
1423,15,3,20,81,7714,5537,3283,1,4313.0,5783,8321,2024,2290,0,131449
1424,1,6,16,197,4554,3879,2515,0,,3437,4344,1209,1794,0,96286
1424,2,4,17,133,5496,3999,2538,1,1982.0,4118,5758,1442,1801,0,96321
1424,3,1,22,118,6616,5746,3642,0,,4945,7165,1729,2453,0,96375
1424,4,2,18,207,4770,3852,2653,0,,3564,4753,1248,1671,0,96422
1424,5,4,21,113,4465,3355,1741,1,1831.0,3366,4342,1179,1394,0,96509
1424,6,4,18,96,7133,6296,3969,1,2640.0,5354,6636,1872,2327,0,96551
